SPU_000002	GO:0007186;GO:0004930;GO:0005515;GO:0016021
SPU_000310	GO:0006468;GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0016772
SPU_000311	GO:0005515
SPU_000312	GO:0005515
SPU_000314	GO:0006811;GO:0006813;GO:0055085;GO:0005216;GO:0005249;GO:0016020
SPU_000315	GO:0004842
SPU_000316	GO:0005515
SPU_000317	GO:0016051;GO:0008146;GO:0016021
SPU_000318	GO:0019428
SPU_000323	GO:0006810;GO:0055085;GO:0005215;GO:0016020
SPU_000324	GO:0006529;GO:0004066
SPU_000325	GO:0005515
SPU_000326	GO:0005515
SPU_000327	GO:0007165;GO:0005515
SPU_000328	GO:0000079;GO:0006355;GO:0006396;GO:0019901
SPU_000330	GO:0005044;GO:0016020
SPU_000333	GO:0003676;GO:0003677;GO:0046983
SPU_000334	GO:0016021
SPU_000337	GO:0005044;GO:0016020
SPU_000340	GO:0007166;GO:0007186;GO:0004888;GO:0004930;GO:0016020;GO:0016021
SPU_000341	GO:0008152;GO:0003824
SPU_000342	GO:0005488
SPU_000345	GO:0005515;GO:0008270;GO:0005634
SPU_000346	GO:0006470;GO:0016311;GO:0004725;GO:0005515;GO:0016791;GO:0030246
SPU_000347	GO:0009058;GO:0001733;GO:0005794;GO:0016021
SPU_000348	GO:0006231;GO:0004799
SPU_000349	GO:0006231;GO:0004799
SPU_000350	GO:0005515
SPU_000351	GO:0003993
SPU_000352	GO:0016765
SPU_000353	GO:0005044;GO:0016020
SPU_000354	GO:0016020
SPU_000355	GO:0008146
SPU_000356	GO:0055085;GO:0016021
SPU_000357	GO:0017174
SPU_000359	GO:0017174
SPU_000362	GO:0006508;GO:0003824;GO:0004252;GO:0005515
SPU_000364	GO:0015991;GO:0005488;GO:0016820;GO:0046961;GO:0000221
SPU_000366	GO:0006334;GO:0003677;GO:0000786;GO:0005634
SPU_000367	GO:0055085;GO:0016021
SPU_000368	GO:0007186;GO:0004930;GO:0016021
SPU_000369	GO:0007186;GO:0004930;GO:0016021
SPU_000370	GO:0007186;GO:0004930;GO:0016021
SPU_000371	GO:0006355;GO:0004402;GO:0005515;GO:0008080;GO:0005634
SPU_000373	GO:0008146
SPU_000374	GO:0007186;GO:0004930;GO:0016021
SPU_000375	GO:0007165;GO:0005515
SPU_000376	GO:0005515
SPU_000377	GO:0006508;GO:0003824;GO:0004252;GO:0005044;GO:0016020
SPU_000379	GO:0006412;GO:0000166;GO:0003735;GO:0005622;GO:0005840
SPU_000380	GO:0006836;GO:0005328;GO:0016021
SPU_000382	GO:0004571;GO:0005509;GO:0016020
SPU_000383	GO:0004571;GO:0005509;GO:0016020
SPU_000385	GO:0030212;GO:0004867
SPU_000386	GO:0006355;GO:0003677;GO:0003700;GO:0043565;GO:0005634
SPU_000388	GO:0006355;GO:0003677;GO:0003700;GO:0043565;GO:0005634
SPU_000389	GO:0005515
SPU_000390	GO:0008152;GO:0016746
SPU_000392	GO:0015031;GO:0016021
SPU_000393	GO:0005515
SPU_000394	GO:0007049;GO:0005525
SPU_000395	GO:0006412;GO:0003735;GO:0005622;GO:0005840
SPU_000396	GO:0008168;GO:0046872
SPU_000397	GO:0046872
SPU_000399	GO:0008146
SPU_000400	GO:0005515;GO:0008270;GO:0046872;GO:0005622
SPU_000401	GO:0005515;GO:0008270;GO:0046872
SPU_000402	GO:0007186;GO:0004930;GO:0004965;GO:0016021
SPU_000405	GO:0006364;GO:0030688
SPU_000406	GO:0005515
SPU_000407	GO:0005515
SPU_000409	GO:0007165;GO:0005515
SPU_000410	GO:0005509;GO:0005515
SPU_000411	GO:0007017;GO:0005200;GO:0005525;GO:0005874
SPU_000412	GO:0005509;GO:0005515
SPU_000413	GO:0007186;GO:0004930;GO:0016021
SPU_000416	GO:0006629;GO:0003824
SPU_000417	GO:0008152;GO:0003824
SPU_000418	GO:0006810;GO:0055085;GO:0005524;GO:0042626;GO:0016021
SPU_000419	GO:0006508;GO:0007155;GO:0004222;GO:0005509;GO:0005515;GO:0016020
SPU_000421	GO:0007018;GO:0003777;GO:0005871
SPU_000423	GO:0007186;GO:0004930;GO:0016021
SPU_000425	GO:0005515
SPU_000426	GO:0008152;GO:0003824;GO:0008484
SPU_000427	GO:0007160;GO:0005509;GO:0005576
SPU_000428	GO:0007165;GO:0005515
SPU_000429	GO:0016881
SPU_000430	GO:0009303;GO:0004521
SPU_000433	GO:0007156;GO:0005509;GO:0016020
SPU_000435	GO:0006468;GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0016772
SPU_000436	GO:0055114;GO:0005506;GO:0016705;GO:0020037
SPU_000437	GO:0003676;GO:0005509;GO:0005515;GO:0046872
SPU_000440	GO:0003676;GO:0046872
SPU_000441	GO:0005515
SPU_000442	GO:0006468;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0016772
SPU_000444	GO:0016746
SPU_000445	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000446	GO:0005634;GO:0005737
SPU_000447	GO:0008152;GO:0003824;GO:0016787
SPU_000448	GO:0007186;GO:0004930;GO:0005509;GO:0016021
SPU_000450	GO:0051607;GO:0004871;GO:0005739
SPU_000453	GO:0005515
SPU_000454	GO:0005515
SPU_000455	GO:0003676
SPU_000458	GO:0006486;GO:0008373
SPU_000459	GO:0005515
SPU_000460	GO:0006260;GO:0003677;GO:0003887
SPU_000461	GO:0030036;GO:0003779;GO:0008290;GO:0071203
SPU_000462	GO:0007186;GO:0004930;GO:0016021
SPU_000463	GO:0042981;GO:0005515;GO:0005622
SPU_000464	GO:0006334;GO:0003677;GO:0046982;GO:0000786
SPU_000465	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000466	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000467	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000468	GO:0006468;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0016772
SPU_000469	GO:0005515
SPU_000471	GO:0008152;GO:0016491
SPU_000472	GO:0055085;GO:0016021
SPU_000474	GO:0006334;GO:0003677;GO:0046982;GO:0000786
SPU_000475	GO:0005509;GO:0005544
SPU_000476	GO:0007165;GO:0005515
SPU_000477	GO:0000166;GO:0003676
SPU_000480	GO:0046872
SPU_000481	GO:0005044;GO:0016020
SPU_000483	GO:0003676;GO:0046872
SPU_000484	GO:0016021
SPU_000485	GO:0006355;GO:0003677;GO:0003700;GO:0043565;GO:0005634
SPU_000486	GO:0006281;GO:0008081;GO:0005634
SPU_000487	GO:0006071;GO:0004371
SPU_000488	GO:0005515
SPU_000489	GO:0005515;GO:0008270
SPU_000492	GO:0005044;GO:0016020
SPU_000493	GO:0034464
SPU_000494	GO:0006278;GO:0015074;GO:0003676;GO:0003723;GO:0003964;GO:0008270
SPU_000495	GO:0006278;GO:0015074;GO:0003676;GO:0003723;GO:0003964;GO:0008270
SPU_000497	GO:0019211
SPU_000498	GO:0007186;GO:0004930;GO:0016021
SPU_000499	GO:0007165;GO:0005515
SPU_000502	GO:0015074;GO:0000166;GO:0003676;GO:0008270
SPU_000503	GO:0006184;GO:0006886;GO:0006913;GO:0007165;GO:0007264;GO:0015031;GO:0003924;GO:0005525;GO:0005622;GO:0016020
SPU_000504	GO:0007155
SPU_000505	GO:0003677;GO:0005524;GO:0016787
SPU_000506	GO:0003924;GO:0005525
SPU_000507	GO:0005044;GO:0016020
SPU_000508	GO:0005515
SPU_000510	GO:0006355;GO:0003700;GO:0003707;GO:0008270;GO:0043565;GO:0005634
SPU_000511	GO:0008270
SPU_000512	GO:0055114;GO:0005509;GO:0016491;GO:0016020
SPU_000513	GO:0006979;GO:0055114;GO:0004601;GO:0005509;GO:0016491;GO:0020037
SPU_000514	GO:0006468;GO:0035556;GO:0004672;GO:0004674;GO:0005524;GO:0016772
SPU_000515	GO:0006468;GO:0004672;GO:0004674;GO:0005524;GO:0016772
SPU_000522	GO:0008152;GO:0055114;GO:0016491;GO:0016620
SPU_000525	GO:0009103
SPU_000526	GO:0006508;GO:0004222;GO:0008237;GO:0008270
SPU_000528	GO:0006508;GO:0004252
SPU_000529	GO:0006508;GO:0004252
SPU_000530	GO:0006935;GO:0007186;GO:0004930;GO:0004950;GO:0016021
SPU_000532	GO:0005515
SPU_000533	GO:0005515
SPU_000537	GO:0005509;GO:0005515
SPU_000538	GO:0005509;GO:0005515
SPU_000539	GO:0005509
SPU_000540	GO:0046872
SPU_000541	GO:0006979;GO:0055114;GO:0004601;GO:0020037
SPU_000542	GO:0030246
SPU_000543	GO:0005515;GO:0030246
SPU_000544	GO:0006260;GO:0003677;GO:0005664
SPU_000545	GO:0005515
SPU_000548	GO:0006886;GO:0016192;GO:0005515
SPU_000551	GO:0007165;GO:0005515
SPU_000552	GO:0006886;GO:0007264;GO:0015031;GO:0005525;GO:0005622
SPU_000554	GO:0005515
SPU_000555	GO:0008152;GO:0008168
SPU_000557	GO:0006278;GO:0003723;GO:0003964
SPU_000559	GO:0006886;GO:0006888;GO:0008270;GO:0030127
SPU_000560	GO:0008270
SPU_000561	GO:0006486;GO:0008417;GO:0016020
SPU_000563	GO:0006468;GO:0004672;GO:0004674;GO:0005524;GO:0016772
SPU_000564	GO:0005515
SPU_000566	GO:0006508;GO:0004222;GO:0008237;GO:0008270;GO:0031012
SPU_000567	GO:0006508;GO:0004222;GO:0008237;GO:0008270;GO:0031012
SPU_000568	GO:0006811;GO:0001614;GO:0005216;GO:0005524;GO:0016020
SPU_000569	GO:0006278;GO:0003723;GO:0003964
SPU_000572	GO:0005509;GO:0005515
SPU_000576	GO:0007186;GO:0004930;GO:0016021
SPU_000577	GO:0005515
SPU_000578	GO:0003676;GO:0046872
SPU_000580	GO:0005044;GO:0016020
SPU_000581	GO:0004842
SPU_000582	GO:0004842
SPU_000583	GO:0007160
SPU_000584	GO:0007166;GO:0007186;GO:0004888;GO:0004930;GO:0005509;GO:0005515;GO:0016020;GO:0016021
SPU_000586	GO:0008152;GO:0055114;GO:0016616;GO:0048037;GO:0051287
SPU_000590	GO:0055114;GO:0016491;GO:0046872
SPU_000593	GO:0005515;GO:0016787
SPU_000594	GO:0006810;GO:0005215;GO:0005622
SPU_000595	GO:0006414;GO:0003746;GO:0003924;GO:0005525;GO:0005737
SPU_000597	GO:0008152;GO:0016491
SPU_000598	GO:0007015
SPU_000600	GO:0006886;GO:0008430;GO:0030176
SPU_000601	GO:0006355;GO:0003677;GO:0003700
SPU_000603	GO:0003676;GO:0046872
SPU_000605	GO:0007186;GO:0004930;GO:0016021
SPU_000607	GO:0006633;GO:0003989;GO:0005524;GO:0016874
SPU_000609	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000611	GO:0006629;GO:0007264;GO:0035556;GO:0005085;GO:0005509;GO:0008081;GO:0005622
SPU_000614	GO:0005524
SPU_000615	GO:0007165;GO:0005515
SPU_000616	GO:0007165;GO:0003824;GO:0004114;GO:0005515;GO:0008081
SPU_000617	GO:0007018;GO:0003777;GO:0005871
SPU_000619	GO:0016787
SPU_000620	GO:0005515
SPU_000621	GO:0005515
SPU_000626	GO:0005515;GO:0008270;GO:0005622
SPU_000628	GO:0005515
SPU_000632	GO:0006096;GO:0000287;GO:0004634;GO:0000015
SPU_000634	GO:0005515
SPU_000635	GO:0006278;GO:0015074;GO:0003676;GO:0003723;GO:0003964
SPU_000636	GO:0006278;GO:0006508;GO:0015074;GO:0003676;GO:0003723;GO:0003964;GO:0004190
SPU_000637	GO:0006457;GO:0003755;GO:0005515
SPU_000638	GO:0008270
SPU_000641	GO:0008152;GO:0003824
SPU_000642	GO:0016787
SPU_000643	GO:0005515
SPU_000645	GO:0055114;GO:0005506;GO:0016705;GO:0020037
SPU_000646	GO:0005044;GO:0016020
SPU_000648	GO:0005488
SPU_000649	GO:0003677;GO:0008270
SPU_000650	GO:0005515
SPU_000651	GO:0008017;GO:0015631
SPU_000652	GO:0006470;GO:0016311;GO:0004725;GO:0008138;GO:0016791;GO:0017017
SPU_000653	GO:0007155
SPU_000654	GO:0005044;GO:0016020
SPU_000656	GO:0006310;GO:0015074;GO:0003677
SPU_000657	GO:0006810;GO:0005215
SPU_000658	GO:0006810;GO:0005215
SPU_000659	GO:0005515;GO:0008270;GO:0046872;GO:0005622
SPU_000660	GO:0016884
SPU_000661	GO:0016021
SPU_000663	GO:0006470;GO:0008138
SPU_000664	GO:0055114;GO:0016491;GO:0016706
SPU_000665	GO:0005515
SPU_000666	GO:0005509
SPU_000667	GO:0006468;GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0016772
SPU_000668	GO:0040007;GO:0008083
SPU_000669	GO:0040007;GO:0008083
SPU_000671	GO:0005515;GO:0008270
SPU_000672	GO:0007165;GO:0005515
SPU_000673	GO:0005509;GO:0005515
SPU_000675	GO:0006508;GO:0003824;GO:0004252;GO:0005509;GO:0005515;GO:0016020
SPU_000676	GO:0006629;GO:0016788
SPU_000677	GO:0006629
SPU_000680	GO:0006508;GO:0004222;GO:0008233;GO:0008237;GO:0008270;GO:0005578;GO:0031012
SPU_000681	GO:0007186;GO:0004930;GO:0016021
SPU_000682	GO:0008146
SPU_000683	GO:0005515
SPU_000685	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000687	GO:0005515
SPU_000688	GO:0006508;GO:0015074;GO:0003676;GO:0004190
SPU_000689	GO:0001682;GO:0006396;GO:0004526
SPU_000691	GO:0007155;GO:0005540;GO:0030246
SPU_000692	GO:0008152;GO:0016758
SPU_000693	GO:0008152;GO:0016758
SPU_000694	GO:0008152;GO:0016758
SPU_000695	GO:0005515
SPU_000696	GO:0015074;GO:0003676
SPU_000697	GO:0005515
SPU_000698	GO:0005044;GO:0016020
SPU_000699	GO:0005044;GO:0016020
SPU_000703	GO:0007186;GO:0004930;GO:0016021
SPU_000704	GO:0005515;GO:0008270;GO:0005622
SPU_000705	GO:0005515;GO:0008270;GO:0005622
SPU_000706	GO:0030328;GO:0055114;GO:0016670
SPU_000707	GO:0006139;GO:0003676;GO:0003723;GO:0016788
SPU_000709	GO:0055114;GO:0003824;GO:0010181;GO:0016491
SPU_000710	GO:0006486;GO:0008378;GO:0016020
SPU_000713	GO:0005515;GO:0008270;GO:0005622
SPU_000714	GO:0006278;GO:0006508;GO:0015074;GO:0003676;GO:0003723;GO:0003964;GO:0004190;GO:0008270
SPU_000715	GO:0006278;GO:0006508;GO:0015074;GO:0003676;GO:0003723;GO:0003964;GO:0004190;GO:0008270
SPU_000716	GO:0015074;GO:0003676
SPU_000718	GO:0008146
SPU_000719	GO:0006935;GO:0007186;GO:0004930;GO:0004950;GO:0016021
SPU_000720	GO:0007186;GO:0004930;GO:0016021
SPU_000721	GO:0016020
SPU_000723	GO:0000226;GO:0000922;GO:0005815
SPU_000724	GO:0007165;GO:0005515
SPU_000726	GO:0006278;GO:0003723;GO:0003964
SPU_000727	GO:0007264;GO:0005085;GO:0005622
SPU_000729	GO:0007165;GO:0005515;GO:0005622
SPU_000730	GO:0007166;GO:0007186;GO:0007218;GO:0004888;GO:0004930;GO:0016020;GO:0016021
SPU_000731	GO:0016020
SPU_000732	GO:0007275;GO:0004872;GO:0005515;GO:0016020
SPU_000733	GO:0055085;GO:0016021
SPU_000734	GO:0005515
SPU_000735	GO:0007339;GO:0005515;GO:0016020
SPU_000736	GO:0005515
SPU_000739	GO:0006355;GO:0005515;GO:0005622
SPU_000740	GO:0005044;GO:0016020
SPU_000741	GO:0003676;GO:0004386;GO:0005524
SPU_000742	GO:0016881
SPU_000743	GO:0030246
SPU_000745	GO:0006508;GO:0004222;GO:0008237
SPU_000746	GO:0055114;GO:0005506;GO:0016705;GO:0020037
SPU_000747	GO:0003723;GO:0008168
SPU_000748	GO:0005515
SPU_000749	GO:0006355;GO:0003700;GO:0008270;GO:0043565;GO:0005634
SPU_000755	GO:0015018;GO:0016020
SPU_000756	GO:0006355;GO:0003677;GO:0003700;GO:0043565;GO:0005634
SPU_000757	GO:0006355;GO:0003677;GO:0003700;GO:0043565;GO:0005634
SPU_000758	GO:0055085;GO:0005488;GO:0016021
SPU_000761	GO:0006486;GO:0008378;GO:0016020
SPU_000764	GO:0007165;GO:0005488;GO:0005515
SPU_000765	GO:0006810;GO:0006811;GO:0004889;GO:0005216;GO:0005230;GO:0016020;GO:0016021;GO:0045211
SPU_000767	GO:0006810;GO:0006811;GO:0005230;GO:0016020;GO:0016021
SPU_000768	GO:0006334;GO:0003677;GO:0046982;GO:0000786;GO:0005634
SPU_000769	GO:0005515
SPU_000771	GO:0006486;GO:0008378;GO:0016020
SPU_000772	GO:0006486;GO:0008378;GO:0016020
